Time,ECG,Stethoscope
20.955,0.673416,0.00204046
20.96,0.428942,-0.00557506
20.965,0.216582,-0.0334006
20.97,0.058007,-0.0301358
20.975,-0.0481032,-0.00432753
20.98,-0.113516,0.00462604
20.985,-0.153376,0.0116966
20.99,-0.17989,0.0193232
20.995,-0.198662,0.00123418
21,-0.210854,-0.00627442
21.005,-0.21783,-0.0110116
21.01,-0.221418,-0.00895006
21.015,-0.221747,-4.10E-05
21.02,-0.217793,0.0026723
21.025,-0.210194,-0.00354042
21.03,-0.20129,-0.00442075
21.035,-0.192098,0.00148649
21.04,-0.18187,-0.00510346
21.045,-0.170806,-0.00705267
21.05,-0.159999,-0.00940039
21.055,-0.149444,-0.00990174
21.06,-0.138087,-0.00595088
21.065,-0.125273,-0.00398658
21.07,-0.111497,-0.00864195
21.075,-0.0967685,-0.00439346
21.08,-0.0794438,0.00212452
21.085,-0.0593336,-0.00256021
21.09,-0.0380415,-0.00438472
21.095,-0.0152073,-0.00572802
21.1,0.0103909,-0.00209561
21.105,0.0371645,0.00596779
21.11,0.0622427,0.000558347
21.115,0.0854202,0.00365063
21.12,0.107911,0.00236317
21.125,0.129486,-0.00157811
21.13,0.148908,-0.00281114
21.135,0.165709,-0.0120877
21.14,0.179389,-0.0110452
21.145,0.188017,-0.00751941
21.15,0.188234,-0.00377284
21.155,0.178744,-0.00254343
21.16,0.160215,0.00128683
21.165,0.132423,-0.00180204
21.17,0.0955705,-0.00431706
21.175,0.0525992,-0.00563407
21.18,0.00770407,-0.00558855
21.185,-0.036334,-0.00201416
21.19,-0.0782925,-0.00147783
21.195,-0.116077,-0.00215064
21.2,-0.147459,-0.00162384
21.205,-0.172569,-0.00223206
21.21,-0.192806,-0.00132999
21.215,-0.208465,-0.00387914
21.22,-0.219534,-0.00782714
21.225,-0.227354,-0.00624943
21.23,-0.233062,-0.00448099
21.235,-0.236459,-0.00506801
21.24,-0.237516,-0.00407904
21.245,-0.236764,-0.00143314
21.25,-0.235064,-0.00170452
21.255,-0.233232,-0.00148311
21.26,-0.230528,-0.00159654
21.265,-0.22668,0.0100927
21.27,-0.222812,-0.00369492
21.275,-0.219232,-0.0338832
21.28,-0.215283,0.0144672
21.285,-0.211055,-0.000107162
21.29,-0.206836,0.00185304
21.295,-0.202061,-0.0020086
21.3,-0.196389,-0.00381516
21.305,-0.191099,-0.00628234
21.31,-0.187306,-0.00586471
21.315,-0.184429,-0.00606233
21.32,-0.180943,-0.00528293
21.325,-0.176222,-0.00099109
21.33,-0.171516,-0.00200648
21.335,-0.167228,-0.00594466
21.34,-0.162833,-0.0037357
21.345,-0.158295,-0.00145064
21.35,-0.153849,-0.00393426
21.355,-0.149425,-0.00344871
21.36,-0.14452,-0.00109369
21.365,-0.139496,-0.000743555
21.37,-0.135884,-0.00233701
21.375,-0.133749,-0.00312172
21.38,-0.131614,-0.00395836
21.385,-0.128926,-0.00475977
21.39,-0.126198,-0.00566696
21.395,-0.123366,-0.00343985
21.4,-0.1198,-0.00323964
21.405,-0.115984,-0.00686939
21.41,-0.113428,-0.0099349
21.415,-0.112576,-0.00482506
21.42,-0.111917,0.000168142
21.425,-0.110394,0.00287908
21.43,-0.108047,0.00154612
21.435,-0.104477,-0.00197125
21.44,-0.0989624,-0.00435437
21.445,-0.0922247,-0.0030635
21.45,-0.0861955,-0.00501074
21.455,-0.0810664,-0.00356761
21.46,-0.0754008,0.000443255
21.465,-0.0690388,-0.00106247
21.47,-0.0632797,-0.00226868
21.475,-0.0583289,-0.00234312
21.48,-0.0526387,-0.0021014
21.485,-0.0464114,-0.00815138
21.49,-0.0408098,-0.00829147
21.495,-0.0350721,-0.00489409
21.5,-0.027888,-0.00109906
21.505,-0.0198752,-0.00164595
21.51,-0.0138254,-0.00165767
21.515,-0.0107997,-0.00190087
21.52,-0.00898427,-0.00811269
21.525,-0.00711842,-0.00526747
21.53,-0.0057029,7.68E-05
21.535,-0.00515373,-0.00112897
21.54,-0.00461518,-0.00385061
21.545,-0.00353676,-0.000222476
21.55,-0.00320545,-0.00224021
21.555,-0.00450534,-0.00667021
21.56,-0.0060939,-0.00895177
21.565,-0.00753386,-0.00811217
21.57,-0.00977158,-0.00522307
21.575,-0.012155,-0.0020502
21.58,-0.013208,0.00114069
21.585,-0.0133548,0.00286203
21.59,-0.0140454,0.000296732
21.595,-0.0150746,-0.000978786
21.6,-0.0157255,-0.000983097
21.605,-0.0174554,-0.00721478
21.61,-0.0214336,-0.00732396
21.615,-0.0262887,-0.00727048
21.62,-0.0297241,-0.00356226
21.625,-0.0316198,3.56E-05
21.63,-0.0334479,-6.87E-05
21.635,-0.0351724,0.000476037
21.64,-0.0359015,2.75E-05
21.645,-0.0365569,-0.0019734
21.65,-0.0388581,-0.00672423
21.655,-0.0426537,-0.0101128
21.66,-0.0461754,-0.0107704
21.665,-0.0492558,-0.00673132
21.67,-0.0530957,-0.00367211
21.675,-0.0569557,0.00294123
21.68,-0.0575462,-0.00255798
21.685,-0.0520132,0.0014031
21.69,-0.0411497,0.00316614
21.695,-0.0280867,-0.00162172
21.7,-0.0155016,-0.00128403
21.705,-0.00349962,-0.00635067
21.71,0.0104223,-0.0103366
21.715,0.0300248,-0.0108018
21.72,0.0583606,-0.0065217
21.725,0.0940541,-0.000449555
21.73,0.129436,0.000123835
21.735,0.156708,-0.000365011
21.74,0.173945,-0.00227029
21.745,0.181979,0.000515739
21.75,0.180101,-0.00386495
21.755,0.167568,-0.00539913
21.76,0.143999,-0.00526263
21.765,0.109765,-0.00477374
21.77,0.0682555,-0.00182884
21.775,0.0265792,-0.000328624
21.78,-0.00851202,-0.00326465
21.785,-0.0343256,-0.00291927
21.79,-0.0522628,-0.0056741
21.795,-0.0652023,-0.00603542
21.8,-0.0751224,-0.00637293
21.805,-0.0837008,-0.0032681
21.81,-0.0921443,-0.0014617
21.815,-0.099538,0.000801366
21.82,-0.104255,0.00247005
21.825,-0.106796,-0.00442665
21.83,-0.108923,-0.00130902
21.835,-0.110004,-0.00220727
21.84,-0.10857,-0.00283797
21.845,-0.105358,-0.00169772
21.85,-0.102453,-0.00416444
21.855,-0.101179,-0.00345539
21.86,-0.104509,-0.00371295
21.865,-0.119735,-0.0057479
21.87,-0.148145,-0.00862907
21.875,-0.16318,-0.0111961
21.88,-0.115379,-0.00982792
21.885,0.0488177,-0.00824321
21.89,0.356886,-0.0033228
21.895,0.75617,2.25E-05
21.9,1.12362,0.00319134
21.905,1.34281,0.0110829
21.91,1.3649,0.00751797
21.915,1.21894,0.00125854
21.92,0.982831,0.00032564
21.925,0.73412,-0.00162561
21.93,0.522216,-0.0266197
21.935,0.365721,-0.028354
21.94,0.261939,-0.00588091
21.945,0.197377,-0.000307911
21.95,0.156902,0.0229686
21.955,0.130294,0.0219331
21.96,0.112571,0.000540296
21.965,0.10059,-0.0226692
21.97,0.0920937,-0.0208442
21.975,0.0864205,-0.00106531
21.98,0.084368,0.0115295
21.985,0.0856728,-0.00248881
21.99,0.0896014,-0.00901989
21.995,0.0958706,-0.00581399
22,0.103635,-0.00515487
22.005,0.111994,-0.00330775
22.01,0.120504,-0.00242402
22.015,0.129687,0.00061419
22.02,0.140365,-5.62E-05
22.025,0.152178,-0.00264291
22.03,0.164581,-0.00810808
22.035,0.178462,-0.0107767
22.04,0.19532,-0.0118766
22.045,0.214837,-0.0164027
22.05,0.235269,-0.00689246
22.055,0.256508,0.00651367
22.06,0.27869,0.00969472
22.065,0.300461,0.00506086
22.07,0.320885,0.0015387
22.075,0.340868,0.00142982
22.08,0.361124,-0.00158505
22.085,0.380576,-0.0024286
22.09,0.39753,-0.00657385
22.095,0.411027,-0.0101475
22.1,0.420686,-0.00997246
22.105,0.42592,-0.00529959
22.11,0.425331,-0.000609199
22.115,0.417815,-0.0124585
22.12,0.403088,0.00161576
22.125,0.380671,0.00504018
22.13,0.34988,-0.000915777
22.135,0.312051,-0.00462339
22.14,0.270107,-0.00700499
22.145,0.226493,-0.00859008
22.15,0.182389,-0.00659725
22.155,0.138932,-0.0014712
22.16,0.0984203,0.00241033
22.165,0.0623774,0.00139143
22.17,0.0311834,0.000655689
22.175,0.00577546,-0.00158753
22.18,-0.0134003,-0.0027466
22.185,-0.0279053,-0.00422637
22.19,-0.0403889,-0.00773279
22.195,-0.0520867,-0.00934326
22.2,-0.0627241,-0.00810569
22.205,-0.0722789,-0.0047335
22.21,-0.0812841,-0.00261287
22.215,-0.0885736,-0.00231786
22.22,-0.0925951,0.00285922
22.225,-0.0941966,0.0135228
22.23,-0.095974,-0.00179463
22.235,-0.0989554,-0.0388124
22.24,-0.102485,0.0137994
22.245,-0.106953,-0.00277516
22.25,-0.112795,0.00147841
22.255,-0.118769,0.000349289
22.26,-0.123474,-0.00413226
22.265,-0.126908,-0.00651494
22.27,-0.129696,-0.00620155
22.275,-0.132185,-0.000552233
22.28,-0.134339,0.00127644
22.285,-0.136314,-0.000945514
22.29,-0.139081,-0.00675391
22.295,-0.142669,-0.0126
22.3,-0.14684,-0.0148587
22.305,-0.152258,-0.00513228
22.31,-0.15902,0.00328763
22.315,-0.16596,0.0025488
22.32,-0.1715,0.00367472
22.325,-0.175572,0.0017116
22.33,-0.179557,-0.00134683
22.335,-0.184047,-0.00290491
22.34,-0.188152,-0.00680993
22.345,-0.191737,-0.00643908
22.35,-0.196438,-0.00346769
22.355,-0.202328,-0.004425
22.36,-0.20749,-0.00534635
22.365,-0.211634,-0.00483473
22.37,-0.216344,-0.00255005
22.375,-0.222078,0.000392861
22.38,-0.227829,-0.00473759
22.385,-0.233189,-0.00511142
22.39,-0.238711,-0.00333262
22.395,-0.244774,5.59E-05
22.4,-0.250783,0.00110757
22.405,-0.256509,-0.00157076
22.41,-0.26271,-0.00663677
22.415,-0.268878,-0.00341444
22.42,-0.273236,-0.00228449
22.425,-0.275978,-0.00247889
22.43,-0.279515,-0.00627454
22.435,-0.284474,-0.0125121
22.44,-0.289334,-0.00844072
22.445,-0.29331,-0.00131161
22.45,-0.297183,0.00332016
22.455,-0.300633,0.00346359
22.46,-0.302702,2.92E-05
22.465,-0.304769,-0.00176739
22.47,-0.308734,-0.00452957
22.475,-0.314309,-0.00761098
22.48,-0.319265,-0.00722703
22.485,-0.322024,-0.00477877
22.49,-0.323665,3.21E-05
22.495,-0.325386,0.000959831
22.5,-0.327561,-0.00132131
22.505,-0.330076,-0.00295552
22.51,-0.333031,-0.00639293
22.515,-0.335804,-0.00730999
22.52,-0.33767,-0.00843912
22.525,-0.338816,-0.00349601
22.53,-0.339449,-0.000777358
22.535,-0.339714,-0.00027735
22.54,-0.339453,0.00224992
22.545,-0.33886,0.00234222
22.55,-0.339202,-0.00300788
22.555,-0.340981,-0.00972307
22.56,-0.342831,-0.0102938
22.565,-0.344088,-0.00704095
22.57,-0.345658,-0.000970868
22.575,-0.346492,0.00371312
22.58,-0.345023,0.00148642
22.585,-0.342901,-0.00210478
22.59,-0.342582,-0.00473292
22.595,-0.344294,-0.00750006
22.6,-0.346092,-0.00814902
22.605,-0.345115,-0.00676732
22.61,-0.339367,-0.00313759
22.615,-0.328528,0.00413023
22.62,-0.314088,0.000554194
22.625,-0.29947,-0.00287558
22.63,-0.286799,-0.00425731
22.635,-0.273643,-0.00470019
22.64,-0.255174,-0.00526454
22.645,-0.228454,-0.00527544
22.65,-0.194972,-0.00797391
22.655,-0.160529,-0.00373516
22.66,-0.131706,0.000671798
22.665,-0.112441,0.00113144
22.67,-0.104316,-0.00118659
22.675,-0.107323,-0.00480739
22.68,-0.1216,-0.0059606
22.685,-0.148625,-0.00390573
22.69,-0.187812,-0.00180348
22.695,-0.232812,-0.00116569
22.7,-0.275382,0.00120815
22.705,-0.311108,0.000121634
22.71,-0.339746,-0.00121105
22.715,-0.361942,-0.00166533
22.72,-0.37743,-0.00446074
22.725,-0.387432,-0.00885731
22.73,-0.394606,-0.0202985
22.735,-0.400796,-0.0152861
22.74,-0.406187,-0.000859066
22.745,-0.410399,0.00180154
22.75,-0.413795,0.00349408
22.755,-0.416603,0.00681093
22.76,-0.418332,0.00269646
22.765,-0.418891,-0.000152343
22.77,-0.419253,-0.00249616
22.775,-0.419255,-0.0103153
22.78,-0.417183,-0.0104182
22.785,-0.414049,-0.00518428
22.79,-0.4169,-0.000347208
22.795,-0.433733,0.00394962
22.8,-0.456799,-0.000641272
22.805,-0.451516,-0.00556377
22.81,-0.367783,-0.00780438
22.815,-0.155032,-0.010204
22.82,0.192529,-0.0113319
22.825,0.589644,-0.00728638
22.83,0.904999,-0.00112725
22.835,1.04673,0.0111634
22.84,0.998565,0.00769127
22.845,0.810155,0.00529536
22.85,0.560846,0.00272864
22.855,0.320748,-0.00887556
22.86,0.129632,-0.0315354
22.865,-0.00397487,-0.0177094
22.87,-0.089904,-0.00256289
22.875,-0.143216,0.00610639
22.88,-0.176821,0.0179325
22.885,-0.199028,0.0219758
22.89,-0.214659,-0.00858617
22.895,-0.224955,-0.0269848
22.9,-0.229517,-0.0166184
22.905,-0.229692,0.00548374
22.91,-0.227543,0.00674338
22.915,-0.223695,-0.00346447
22.92,-0.217369,-0.00413988
22.925,-0.208141,-0.00202526
22.93,-0.197242,-0.003168
22.935,-0.185184,-0.00595283
22.94,-0.171331,-0.00520302
22.945,-0.156898,-0.000680703
22.95,-0.143934,-0.00306485
22.955,-0.131406,-0.0072298
22.96,-0.116725,-0.0070137
22.965,-0.0996154,-0.00724859
22.97,-0.0816351,-0.00977034
22.975,-0.0627772,-0.00687904
22.98,-0.0424971,-0.000767821
22.985,-0.0215853,0.000741079
22.99,-0.00140608,0.00227992
22.995,0.0182392,0.0013748
23,0.0392738,0.00300469
23.005,0.0618486,-0.000507007
23.01,0.0837346,-0.00310484
23.015,0.1026,-0.00527789
23.02,0.117905,-0.00844007
23.025,0.130233,-0.00789214
23.03,0.139625,-0.00649615
23.035,0.145777,-0.00531785
23.04,0.148094,-0.001942
23.045,0.144844,-0.00164015
23.05,0.133611,0.00015665
23.055,0.113411,-0.00327989
23.06,0.0853561,-0.00343665
23.065,0.0511556,-0.00553306
23.07,0.0125147,-0.00414855
23.075,-0.0275818,0.00333106
23.08,-0.0650695,0.00350715
23.085,-0.0979069,-0.00279836
23.09,-0.126485,-0.00245844
23.095,-0.15032,-0.00394419
23.1,-0.167708,-0.00860691
23.105,-0.178911,-0.00800822
23.11,-0.186858,-0.00348142
23.115,-0.193074,-0.002787
23.12,-0.197105,-0.00482405
23.125,-0.199804,-0.00341737
23.13,-0.202407,-0.00245917
23.135,-0.204694,-0.00310122
23.14,-0.205542,-0.00694322
23.145,-0.204397,-0.00705418
23.15,-0.201884,-0.00336214
23.155,-0.199645,0.010895
23.16,-0.198479,0.000293177
23.165,-0.197948,-0.0352071
23.17,-0.197606,0.0122859
23.175,-0.19686,0.00133586
23.18,-0.194367,0.00505803
23.185,-0.190159,0.000370387
23.19,-0.186834,-0.00116631
23.195,-0.18591,-0.00299398
23.2,-0.186154,-0.00989192
23.205,-0.186092,-0.00475313
23.21,-0.185718,0.00288736
23.215,-0.185367,-0.00543225
23.22,-0.184672,-0.00986634
23.225,-0.18374,-0.00605302
23.23,-0.183972,-0.00492204
23.235,-0.185179,-0.0027607
23.24,-0.185288,-0.00303814
23.245,-0.184074,-0.00165469
23.25,-0.183326,0.000364007
23.255,-0.184563,-0.00154957
23.26,-0.18734,-0.00364863
23.265,-0.189999,-0.00668521
23.27,-0.192341,-0.00495462
23.275,-0.194755,-0.00561704
23.28,-0.19574,-0.00350892
23.285,-0.194876,-0.000711458
23.29,-0.193668,0.00138021
23.295,-0.19289,-0.00107787
23.3,-0.192293,-0.000502058
23.305,-0.192387,-0.00356548
23.31,-0.193746,-0.0101213
23.315,-0.19529,-0.0110589
23.32,-0.195544,-0.00674924
23.325,-0.194082,-0.00282559
23.33,-0.191879,0.000153455
23.335,-0.189871,-0.00130055
23.34,-0.187902,0.000577051
23.345,-0.18611,0.00129607
23.35,-0.185182,0.00249413
23.355,-0.184886,-0.000620831
23.36,-0.184645,-0.00108361
23.365,-0.184878,-0.00243983
23.37,-0.186231,-0.00649884
23.375,-0.188054,-0.0108261
23.38,-0.18823,-0.0115738
23.385,-0.186077,-0.00786303
23.39,-0.183033,-0.000954545
23.395,-0.180048,0.00119129
23.4,-0.176307,-0.00197629
23.405,-0.171711,-0.0045309
23.41,-0.168402,-0.00431195
23.415,-0.167095,-0.000143883
23.42,-0.16603,0.00107201
23.425,-0.1639,-0.00253932
23.43,-0.161245,-0.00521297
23.435,-0.158468,-0.00463529
23.44,-0.154807,-0.00509451
23.445,-0.149845,-0.00571985
23.45,-0.145319,-0.00123102
23.455,-0.142472,-0.00409712
23.46,-0.140519,-0.00372235
23.465,-0.138894,-0.00179997
23.47,-0.137761,-0.00421378
23.475,-0.136333,-0.00158753
23.48,-0.133496,0.00167285
23.485,-0.130103,-0.00212134
23.49,-0.12798,-0.00416367
23.495,-0.12732,-0.00180454
23.5,-0.126444,-0.00107141
23.505,-0.124628,-0.00530174
23.51,-0.12295,-0.00655855
23.515,-0.121918,-0.00307568
23.52,-0.121086,-0.00366035
23.525,-0.12021,-0.00514584
23.53,-0.120243,-0.00722816
23.535,-0.121039,-0.00734925
23.54,-0.120531,-0.00300921
23.545,-0.11857,0.000674774
23.55,-0.11673,-6.29E-05
23.555,-0.1148,0.00206478
23.56,-0.111581,0.000861075
23.565,-0.106933,-0.00363888
23.57,-0.101537,-0.00553939
23.575,-0.0943359,-0.00457417
23.58,-0.0823413,-0.00627635
23.585,-0.0643292,-0.00725556
23.59,-0.0437163,-0.00660869
23.595,-0.0249026,-0.00355299
23.6,-0.00749626,-0.00106051
23.605,0.0127476,0.00100248
23.61,0.0391936,-0.00550784
23.615,0.0725295,-0.00621438
23.62,0.110637,-0.00147
23.625,0.147614,0.000776197
23.63,0.174909,0.0019132
23.635,0.189388,-0.00184185
23.64,0.193737,-0.00658319
23.645,0.189432,-0.00723809
23.65,0.174301,-0.00636886
23.655,0.146292,-0.00356901
23.66,0.108035,-0.00189482
23.665,0.0652345,0.00179927
23.67,0.0225342,0.000607036
23.675,-0.0152891,-0.000867939
23.68,-0.0439527,-0.00550871
23.685,-0.0626949,-0.00609753
23.69,-0.0741343,-0.00580654
23.695,-0.0810266,-0.0055778
23.7,-0.0850264,-0.0022656
23.705,-0.0881819,-0.000122007
23.71,-0.0918167,-0.00328294
23.715,-0.0954986,-0.00591436
23.72,-0.0981402,-0.0106753
23.725,-0.0991057,-0.00923407
23.73,-0.0987122,-0.00425077
23.735,-0.0967602,0.00231308
23.74,-0.0918624,0.00597175
23.745,-0.0844114,0.000793972
23.75,-0.0774671,0.00176517
23.755,-0.0748867,0.000885063
23.76,-0.081659,-0.00847854
23.765,-0.099721,-0.0138536
23.77,-0.109885,-0.0106264
23.775,-0.0695437,-0.00310672
23.78,0.0710412,-0.00017325
23.785,0.344899,-0.00197419
23.79,0.716221,-0.00117189
23.795,1.07664,0.000308301
23.8,1.31498,0.0106377
23.805,1.37466,0.00871859
23.81,1.26523,-0.00544296
23.815,1.04793,-0.00916474
23.82,0.799356,-0.0103484
23.825,0.577055,-0.0264053
23.83,0.406649,-0.0246428
23.835,0.289733,-0.00082647
23.84,0.216359,0.00586551
23.845,0.172511,0.00847317
23.85,0.144753,0.0188719
23.855,0.12438,0.00667381
23.86,0.108761,-0.0089963
23.865,0.0974016,-0.0106678
23.87,0.0898549,-0.00619911
23.875,0.0862405,-0.00278133
23.88,0.0869249,-0.000877585
23.885,0.0918695,-0.00637242
23.89,0.100209,-0.00523416
23.895,0.110731,-3.14E-05
23.9,0.122926,-0.000929003
23.905,0.136204,-0.00407798
23.91,0.149135,-0.0058532
23.915,0.160602,-0.00324114
23.92,0.171324,-0.00506371
23.925,0.182161,-0.00806447
23.93,0.192592,-0.00328667
23.935,0.20277,-0.00549654
23.94,0.214083,-0.00770573
23.945,0.227321,-0.00920004
23.95,0.241512,-0.000292048
23.955,0.255718,-0.000109084
23.96,0.270803,-0.00311034
23.965,0.287529,-0.000523513
23.97,0.304331,0.0020562
23.975,0.320298,0.00203519
23.98,0.335889,0.000513052
23.985,0.350314,-3.59E-05
23.99,0.362483,-0.00345717
23.995,0.372933,-0.00866375
24,0.382477,-0.0123975
24.005,0.390423,-0.0053376
24.01,0.394533,-0.0063986
24.015,0.392152,-0.00375457
24.02,0.381826,0.000276248
24.025,0.362307,0.00119956
24.03,0.332677,0.000182607
24.035,0.295109,0.000608515
24.04,0.254484,-0.00338882
24.045,0.214631,-0.005483
24.05,0.17705,-0.00669505
24.055,0.142697,-0.00437253
24.06,0.113464,0.00222339
24.065,0.0903888,-0.00053023
24.07,0.0714558,-0.00130445
24.075,0.0542295,-0.000644566
24.08,0.0382722,-0.00372577
24.085,0.0231287,-0.00791177
24.09,0.00836451,-0.00901848
24.095,-0.00481183,-0.0114185
24.1,-0.0144435,-0.00913826
24.105,-0.0208879,-0.00280148
24.11,-0.0270039,0.00203523
24.115,-0.0341327,0.00119448
24.12,-0.0419644,0.00307785
24.125,-0.0496573,0.00817669
24.13,-0.0569424,-0.00142492
24.135,-0.0638035,-0.0373254
24.14,-0.0695018,0.000941073
24.145,-0.0739888,0.00545736
24.15,-0.0781653,0.00245417
24.155,-0.082256,0.0032323
24.16,-0.0859798,0.000312907
24.165,-0.0907235,-0.00202555
24.17,-0.0975254,-0.00263169
24.175,-0.104863,-0.0109776
24.18,-0.110347,-0.0104957
24.185,-0.113512,-0.007148
24.19,-0.116063,-0.00695608
24.195,-0.118642,-0.0016982
24.2,-0.120263,0.00239117
24.205,-0.121204,-0.00277868
24.21,-0.122728,-0.00365799
24.215,-0.124932,-0.000411561
24.22,-0.126511,-0.00152197
24.225,-0.127056,-0.00428137
24.23,-0.128258,-0.00518257
24.235,-0.131531,-0.00626317
24.24,-0.135869,-0.00367184
24.245,-0.139529,0.00114123
24.25,-0.14264,0.00252999
24.255,-0.145929,-4.50E-05
24.26,-0.149882,-0.00407273
24.265,-0.155231,-0.00457415
24.27,-0.162981,-0.00388668
24.275,-0.172091,-0.00515369
24.28,-0.179738,-0.00420768
24.285,-0.184702,-0.00582085
24.29,-0.189028,-0.00638222
24.295,-0.19485,-0.00502647
24.3,-0.201979,-0.00507217
24.305,-0.209754,-0.00126147
24.31,-0.218773,0.00118758
24.315,-0.228643,0.00138024
24.32,-0.237024,0.000522602
24.325,-0.242353,-0.00108681
24.33,-0.245882,-0.0032867
24.335,-0.249143,-0.00712903
24.34,-0.252131,-0.00952901
24.345,-0.255233,-0.00811768
24.35,-0.259932,-0.000981102
24.355,-0.266479,-0.000649001
24.36,-0.272648,-0.00360033
24.365,-0.276463,-0.00157303
24.37,-0.279026,-0.000694554
24.375,-0.282095,-0.0043131
24.38,-0.286011,-0.00344412
24.385,-0.290259,-0.00405254
24.39,-0.295652,-0.00694674
24.395,-0.301406,-0.00559138
24.4,-0.305192,-0.00624502
24.405,-0.307011,-0.00264104
24.41,-0.309119,0.00281442
24.415,-0.312392,-4.56E-05
24.42,-0.316163,-0.00023468
24.425,-0.32006,-0.000270552
24.43,-0.324053,-0.000497316
24.435,-0.327463,-0.00377212
24.44,-0.32932,-0.00444939
24.445,-0.330333,-0.00714631
24.45,-0.332543,-0.0105926
24.455,-0.336729,-0.00839568
24.46,-0.340356,-0.00536414
24.465,-0.341118,-0.0034642
24.47,-0.340034,0.000934821
24.475,-0.33908,0.000315901
24.48,-0.338896,0.000331437
24.485,-0.339338,0.000250774
24.49,-0.341109,-0.000940592
24.495,-0.344217,-0.00592098
24.5,-0.347364,-0.00859666
24.505,-0.34984,-0.00537171
24.51,-0.352263,-0.00452326
24.515,-0.354961,-0.00193523
24.52,-0.356948,-0.00148161
24.525,-0.357507,0.000247662
24.53,-0.358372,-0.00170021
24.535,-0.360485,-0.00353645
24.54,-0.362033,-0.0040618
24.545,-0.361963,-0.00585547
24.55,-0.361583,-0.00697456
24.555,-0.36193,-0.00270196
24.56,-0.36189,0.000708195
24.565,-0.359847,-0.000734068
24.57,-0.354655,-0.00106792
24.575,-0.344475,-0.00303469
24.58,-0.32897,-0.00709424
24.585,-0.311851,-0.0057739
24.59,-0.297451,-0.00379541
24.595,-0.284717,-0.00391031
24.6,-0.26877,-0.00421669
24.605,-0.245252,-0.00232608
24.61,-0.214172,-0.00226198
24.615,-0.180314,-0.00431631
24.62,-0.150981,-0.00340724
24.625,-0.130808,-0.00336614
24.63,-0.120402,-0.00523017
24.635,-0.119251,-0.00398545
24.64,-0.127646,-0.000290456
24.645,-0.147553,7.11E-05
24.65,-0.18042,-0.00064398
24.655,-0.222225,-0.00276307
24.66,-0.264847,-0.00117272
24.665,-0.301797,-0.000598569
24.67,-0.330887,-0.000616501
24.675,-0.351923,-0.00359701
24.68,-0.365345,-0.00329356
24.685,-0.373119,-0.00560904
24.69,-0.378104,-0.00816076
24.695,-0.381719,-0.00899103
24.7,-0.383763,-0.00638398
24.705,-0.384463,-0.00409735
24.71,-0.385166,-0.00816641
24.715,-0.386361,-0.00427253
24.72,-0.387065,0.000510562
24.725,-0.386664,-0.00129956
24.73,-0.385564,0.000395977
24.735,-0.383533,0.00148102
24.74,-0.378874,0.00293073
24.745,-0.371651,-0.00307658
24.75,-0.367629,-0.00635024
24.755,-0.374237,-0.00509
24.76,-0.384018,-0.00431985
24.765,-0.36373,-0.00515788
24.77,-0.267038,-0.00256868
24.775,-0.0492613,-0.00365316
24.78,0.29044,-0.00781115
24.785,0.669637,-0.010152
24.79,0.9677,0.000809599
24.795,1.10125,0.00910716
24.8,1.05572,0.00325697
24.805,0.877659,-0.00221156
24.81,0.641221,0.00105057
24.815,0.412993,-0.0123332
24.82,0.231771,-0.026629
24.825,0.106644,-0.0129291
24.83,0.0268092,0.00163355
24.835,-0.0237399,0.00660409
24.84,-0.056248,0.0151186
24.845,-0.0779817,0.00968249
24.85,-0.0932372,-0.00608981
24.855,-0.103445,-0.00829154
24.86,-0.10828,-0.0106411
24.865,-0.107737,-0.00460323
24.87,-0.103683,0.00396347
24.875,-0.097518,-0.00386362
24.88,-0.0889201,-0.00893626
24.885,-0.0780763,-0.00255016
24.89,-0.0669053,-0.00389973
24.895,-0.056626,-0.00679675
24.9,-0.0454973,-0.00494589
24.905,-0.032021,-0.00339296
24.91,-0.0167841,-0.00471441
24.915,-0.00041878,-0.00467657
24.92,0.0174784,-0.00357737
24.925,0.0360857,-0.00533661
24.93,0.054384,-0.00425258
24.935,0.0732902,-0.00392315
24.94,0.0947242,-0.00234095
24.945,0.119313,-0.00396005
24.95,0.145373,-0.000723451
24.955,0.171006,0.00228381
24.96,0.195957,0.000898414
24.965,0.220065,0.00158124
24.97,0.242374,-0.00202573
24.975,0.26254,-0.00535246
24.98,0.281032,-0.00419424
24.985,0.296806,-0.00553665
24.99,0.307655,-0.00495684
24.995,0.31271,-0.00850854
25,0.313297,-0.00526545
25.005,0.309335,-0.0017163
25.01,0.297451,-0.000106215
25.015,0.274554,-0.00292511
25.02,0.241142,-0.00181805
25.025,0.200247,-0.00445228
25.03,0.154514,-0.00532534
25.035,0.107085,-0.00168867
25.04,0.0613528,-0.000825362
25.045,0.0195764,-0.00294075
25.05,-0.0176444,-0.00161022
25.055,-0.0506199,-0.00422027
25.06,-0.0784767,-0.0063803
25.065,-0.100249,-0.00419733
25.07,-0.116642,-0.00365614
25.075,-0.129058,-0.00324347
25.08,-0.138138,-0.00106532
25.085,-0.144036,-0.00460983
25.09,-0.147604,-0.00436319
25.095,-0.149389,-0.0053498
25.1,-0.14882,-0.00314868
25.105,-0.145808,-0.00325089
25.11,-0.142262,0.00181522
25.115,-0.140039,0.00813201
25.12,-0.138578,-0.000578432
25.125,-0.136557,-0.0310763
25.13,-0.134342,-0.00436422
